Stock,PredictedPrice,DateTime,Dataset
AMZN,114.19137289056059,2022-07-12,0
AMZN,112.6427127866466,2022-07-13,0
AMZN,107.24997528281897,2022-07-14,0
AMZN,110.33895844187157,2022-07-15,0
AMZN,112.32822329851254,2022-07-15,0
GM,32.003109622959144,2022-07-12,0
GM,30.88140393144485,2022-07-13,0
GM,31.091723941482545,2022-07-14,0
GM,31.438861899792137,2022-07-15,0
GM,32.174819779642625,2022-07-15,0
T,20.830832510773842,2022-07-12,0
T,20.641922043890048,2022-07-13,0
T,20.477830225487416,2022-07-14,0
T,20.301345206576624,2022-07-15,0
T,20.36378161270769,2022-07-15,0
BABA,114.50659897887078,2022-07-12,0
BABA,109.79622823080469,2022-07-13,0
BABA,107.55074208596685,2022-07-14,0
BABA,108.39970595504788,2022-07-15,0
BABA,104.25585114444127,2022-07-15,0
1211.HK,319.63061134301785,2022-07-12,0
1211.HK,292.5399062094845,2022-07-13,0
1211.HK,273.78890690514606,2022-07-14,0
1211.HK,271.5148575519469,2022-07-15,0
1211.HK,293.7401846011441,2022-07-15,0
0941.HK,49.03684275885832,2022-07-12,0
0941.HK,48.799416281523094,2022-07-13,0
0941.HK,50.19244557246434,2022-07-14,0
0941.HK,49.82176092846307,2022-07-15,0
0941.HK,49.11602734895068,2022-07-15,0
DTE.DE,19.119542266170598,2022-07-12,0
DTE.DE,19.325415430218513,2022-07-13,0
DTE.DE,19.273082798169142,2022-07-14,0
DTE.DE,19.126141768467825,2022-07-15,0
DTE.DE,18.71810254456494,2022-07-15,0
RIO,57.83575136362556,2022-07-12,0
RIO,57.38837202166171,2022-07-13,0
RIO,57.27363217162847,2022-07-14,0
RIO,55.55874413367601,2022-07-15,0
RIO,54.4573113885871,2022-07-15,0
MBGYY,13.701392771077677,2022-07-12,0
MBGYY,13.173389029412267,2022-07-13,0
MBGYY,12.971067901027604,2022-07-14,0
MBGYY,12.548649089416532,2022-07-15,0
MBGYY,13.113592819417498,2022-07-15,0
IFNNY,23.269141843928907,2022-07-12,0
IFNNY,22.548629529703092,2022-07-13,0
IFNNY,22.134501128754064,2022-07-14,0
IFNNY,22.606241385649398,2022-07-15,0
IFNNY,23.066952602638054,2022-07-15,0
SPX,3886.388589083712,2022-07-12,0
SPX,3847.2199219956237,2022-07-13,0
SPX,3816.587838889947,2022-07-14,0
SPX,3734.032012944149,2022-07-15,0
SPX,3795.7698290954013,2022-07-15,0
FXI,32.26991892472167,2022-07-12,0
FXI,32.14814243662332,2022-07-13,0
FXI,31.205264493112953,2022-07-14,0
FXI,31.4687825247449,2022-07-15,0
FXI,30.80174832656739,2022-07-15,0
